mode,gamma,delivery_start,raw_cost,D_ch_norm,D_dis_norm,total_charge_MWh,total_discharge_MWh,sat_hours,sat_MWh
dispatchability,0.001,2018-04-24 00:00:00+00:00,,5.040578472352925,4.3204796300791175,10.467844681436048,9.422934426830729,1,0.02692010877042539
dispatchability,0.005,2018-04-24 00:00:00+00:00,,3.4474925408005594,2.6245784108785144,9.314140433398691,8.40601174114232,0,0.0
dispatchability,0.01,2018-04-24 00:00:00+00:00,,2.7885707837729483,1.9356749448913864,7.774418972134842,7.016413122351695,0,0.0
single-price,0.0,2018-04-25 00:00:00+00:00,1877.4968570118747,0.0,0.0,8.421052631578949,7.6,0,8.881784197001252e-16
single-price,0.0001,2018-04-25 00:00:00+00:00,1877.496857041743,7.840334962823952e-10,7.711312962539047e-11,8.421052634017748,7.6000000021573655,0,6.460717926705679e-10
single-price,0.0005,2018-04-25 00:00:00+00:00,1877.4968570419503,1.1685732303039419e-09,9.317439407804585e-11,8.421052634096693,7.600000002236949,0,5.298616014373924e-10
single-price,0.001,2018-04-25 00:00:00+00:00,1877.4968570503,2.5021250414316562e-09,1.361618479954409e-10,8.421052634790378,7.600000002845612,0,6.527982399125003e-10
single-price,0.005,2018-04-25 00:00:00+00:00,1877.4968573102844,6.365662069279743e-08,8.14591761186796e-10,8.421052655076611,7.6000000208410405,0,4.768110467458436e-09
single-price,0.01,2018-04-25 00:00:00+00:00,1877.4968570846154,1.3898559489287256e-08,1.9037552843141175e-10,8.42105263694362,7.600000004783528,0,1.070068150182144e-09
dual-price,0.0,2018-04-25 00:00:00+00:00,2341.0950211188447,3.7037022235876083,3.3107468657463013,9.764291235403935,9.142787415858997,8,1.6509290187646006
dual-price,0.0001,2018-04-25 00:00:00+00:00,2341.095021360951,3.7037021449391907,3.310746844179751,9.764291256320014,9.142787434562344,8,1.6509289797980724
dual-price,0.0005,2018-04-25 00:00:00+00:00,2341.095021390849,3.7037022146045313,3.31074686045447,9.764291236810216,9.142787417417477,8,1.65092901202636
dual-price,0.001,2018-04-25 00:00:00+00:00,2341.4949372533188,3.7042345087941926,3.3074289730402455,9.759825305280266,9.139447455770032,8,1.6504607591596518
dual-price,0.005,2018-04-25 00:00:00+00:00,2341.7607149501305,3.70439968237361,3.3056654138394674,9.75733713589742,9.137845885917574,8,1.651441624810941
dual-price,0.01,2018-04-25 00:00:00+00:00,2343.0371056951417,3.697405678133602,3.2964545123490794,9.754705892477869,9.13780963570936,8,1.6527813303811698
dispatchability,0.0,2018-04-25 00:00:00+00:00,,25.155806505525664,24.971797895497073,27.660883554432473,25.424548816022273,16,4.934090247045994
dispatchability,0.0001,2018-04-25 00:00:00+00:00,,7.706704646793492,7.203473885395758,26.414552209796042,24.324676340036106,14,4.269842185624229
dispatchability,0.0005,2018-04-25 00:00:00+00:00,,5.514921900041874,4.941471075443764,25.890046328070397,23.791658042502878,13,4.147667579753735
dispatchability,0.001,2018-04-25 00:00:00+00:00,,4.673860292829581,4.132926017450163,24.78835349061323,22.798833765569043,14,3.9982246541776805
dispatchability,0.005,2018-04-25 00:00:00+00:00,,3.4741482535547132,2.729035293934345,21.47739871109291,19.958185522760594,13,2.9141272949085177
dispatchability,0.01,2018-04-25 00:00:00+00:00,,2.8909912587905793,2.0259747126570247,17.58995988514333,16.76837320141867,5,1.2245934723230807
single-price,0.0,2018-04-26 00:00:00+00:00,1901.3882134810488,0.0,0.0,10.537396121883656,9.51,0,8.881784197001252e-16
single-price,0.0001,2018-04-26 00:00:00+00:00,1901.389043332245,7.251795015593181e-05,3.3648186508374934e-10,10.537396128063445,9.51000000499722,0,1.9535194174921803e-09
single-price,0.0005,2018-04-26 00:00:00+00:00,1901.3882162208117,2.640763374366069e-07,3.487724850084562e-11,10.537396122494231,9.510000000493884,0,1.942519216876567e-10
single-price,0.001,2018-04-26 00:00:00+00:00,1901.3882149536137,1.4243686085501672e-07,1.7018828543184543e-11,10.537396122195497,9.510000000246402,0,1.0323455909258374e-10
single-price,0.005,2018-04-26 00:00:00+00:00,1901.3882144018721,0.0003895739973060381,2.2068429809125655e-10,10.537396123223965,9.510000001142913,0,3.3680082762346377e-10
single-price,0.01,2018-04-26 00:00:00+00:00,1901.3931630435145,2.3339850569304657e-06,3.9510330370095874e-11,10.537396121122214,9.509999999359401,0,4.88700310203688e-10
dual-price,0.0,2018-04-26 00:00:00+00:00,2418.1113535218715,3.245853761495399,2.985322154716907,12.81009566277606,11.563266965353712,7,3.2932935868891926
dual-price,0.0001,2018-04-26 00:00:00+00:00,2418.1113540834335,3.2458537330493082,2.985322116714671,12.810095694204996,11.563266988867406,7,3.293293609927662
dual-price,0.0005,2018-04-26 00:00:00+00:00,2418.1113563173585,3.245853630574598,2.9853220969624696,12.810095811887477,11.563267081351945,7,3.2932936508542223
dual-price,0.001,2018-04-26 00:00:00+00:00,2418.111354639882,3.245853720154078,2.9853221460709696,12.81009571554425,11.563267012718125,7,3.293293614819152
dual-price,0.005,2018-04-26 00:00:00+00:00,2418.110121902898,3.245061407627079,2.9849043279646157,12.810234825921052,11.563309144206178,7,3.2933859033919024
dual-price,0.01,2018-04-26 00:00:00+00:00,2417.961106479358,3.216835960272122,2.9783591022252214,12.817147701384448,11.569453345436777,7,3.2903410509649524
dispatchability,0.0,2018-04-26 00:00:00+00:00,,27.28912019979309,27.036618161230408,24.98809184528531,22.84180339933841,10,3.803654041587727
dispatchability,0.0001,2018-04-26 00:00:00+00:00,,7.626465762999875,6.85503048458463,20.424333947659314,18.763964297249963,10,3.681403714693231
dispatchability,0.0005,2018-04-26 00:00:00+00:00,,5.486808289988067,4.546840652223704,18.864159487108296,17.457103479294332,10,3.741074635906665
dispatchability,0.001,2018-04-26 00:00:00+00:00,,4.714613244393977,3.7765444316493313,17.731583072933212,16.467825272963843,10,3.6965918420667414
dispatchability,0.005,2018-04-26 00:00:00+00:00,,3.4297949787429474,2.5436826540892628,15.598504700212336,14.538375751258963,9,3.191536565890877
dispatchability,0.01,2018-04-26 00:00:00+00:00,,2.825285377240965,1.9413551726677545,13.148899166983783,12.424418758663808,8,2.9873330215607634
single-price,0.0,2018-04-27 00:00:00+00:00,3295.083587630313,0.0,0.0,10.105263157894736,9.12,0,2.220446049250313e-16
single-price,0.0001,2018-04-27 00:00:00+00:00,3295.083582790942,2.774459224892075e-10,5.142465020412326e-07,10.105263157845231,9.119999999952908,0,7.117577302934951e-12
single-price,0.0005,2018-04-27 00:00:00+00:00,3295.0836309713036,3.4238725151585646e-08,1.014762134510432e-05,10.10526315888852,9.120000000736042,0,4.983927923865313e-10
single-price,0.001,2018-04-27 00:00:00+00:00,3295.0836852720813,2.4942399171152837e-07,2.5291403604153237e-05,10.105263164210077,9.120000004877232,0,2.605412359599226e-09
single-price,0.005,2018-04-27 00:00:00+00:00,3295.0836474164967,7.500351022159683e-07,1.4131041047176275e-05,10.105263160252829,9.12000000110016,0,3.1230189541474057e-09
single-price,0.01,2018-04-27 00:00:00+00:00,3295.0835876248457,4.694325463823281e-09,2.8271160467150326e-09,10.105263157988915,9.120000000078079,0,2.2340170981203134e-11
dual-price,0.0,2018-04-27 00:00:00+00:00,3460.4128076299926,3.184459177278594,3.099263936062175,9.566043600993348,8.502563333557426,6,0.6739841997165984
dual-price,0.0001,2018-04-27 00:00:00+00:00,3460.41280779354,3.184459182641563,3.0992639344041826,9.566043598010584,8.50256333243571,6,0.6739842011014925
dual-price,0.0005,2018-04-27 00:00:00+00:00,3460.412808806016,3.1844592136586596,3.099263925187366,9.56604358151648,8.502563326626706,6,0.6739842104200537
dual-price,0.001,2018-04-27 00:00:00+00:00,3460.4128074076384,3.184459178246993,3.099263921837762,9.566043592373468,8.502563335799891,6,0.673984198378273
dual-price,0.005,2018-04-27 00:00:00+00:00,3460.662263874756,3.164914417058833,3.101537414530373,9.559809931185455,8.497311425202675,6,0.6743658743955347
dual-price,0.01,2018-04-27 00:00:00+00:00,3461.2280653969065,3.143321268510658,3.1009796381001933,9.55019972218949,8.48919961140652,6,0.6749306382781293
dispatchability,0.0,2018-04-27 00:00:00+00:00,,23.04846965109426,22.29219241237982,18.06057348421431,17.176170856333357,7,3.9822522284254935
dispatchability,0.0001,2018-04-27 00:00:00+00:00,,8.272451573543414,7.104846503330998,15.740477565152345,14.86365628799448,6,3.397965173544501
dispatchability,0.0005,2018-04-27 00:00:00+00:00,,5.6574635636918105,4.5752469310925346,15.889144897191532,14.928112405661825,4,2.793695115819149
dispatchability,0.001,2018-04-27 00:00:00+00:00,,4.845776181072436,3.8085544991392957,16.269357671771136,15.259702577139922,4,2.577778101042746
dispatchability,0.005,2018-04-27 00:00:00+00:00,,3.3876301287301556,2.545470657488839,16.85517384352117,15.718013407388035,4,1.7298242776368395
dispatchability,0.01,2018-04-27 00:00:00+00:00,,2.742730680557506,1.8889202067637039,12.381003471811159,11.656238615025373,4,1.3349244480454632
single-price,0.0,2018-04-28 00:00:00+00:00,3291.363822212567,0.0,0.0,12.421052631578949,11.21,0,1.1102230246251565e-15
single-price,0.0001,2018-04-28 00:00:00+00:00,3291.3638222609243,4.3629390738510725e-09,2.366607578252075e-10,12.421052632274048,11.210000000731815,0,6.331855521544769e-10
single-price,0.0005,2018-04-28 00:00:00+00:00,3291.3638222134114,6.722969697124349e-09,2.285214590149843e-11,12.421052631703658,11.210000000120486,0,8.866568909035953e-11
single-price,0.001,2018-04-28 00:00:00+00:00,3291.3638222133513,3.2996640075297223e-09,1.1328095154983794e-11,12.421052631611065,11.210000000036999,0,2.669922761377395e-11
single-price,0.005,2018-04-28 00:00:00+00:00,3291.3638222134337,1.0014796965056477e-08,1.912147010948793e-11,12.421052631614508,11.210000000034459,0,6.815825436525109e-11
single-price,0.01,2018-04-28 00:00:00+00:00,3291.3638222279087,1.1789385981194531e-08,1.2758447195585432e-11,12.421052631587923,11.210000000014835,0,1.6375707338998102e-11
dual-price,0.0,2018-04-28 00:00:00+00:00,3349.7697313418435,3.555267045479647,2.959358994901093,10.651372532842279,9.198445122551703,9,3.1039932197479
dual-price,0.0001,2018-04-28 00:00:00+00:00,3349.769719099887,3.5552669451343166,2.959358806325131,10.651373523669891,9.198445750092747,9,3.1039933385021237
dual-price,0.0005,2018-04-28 00:00:00+00:00,3349.769731320914,3.555267044696184,2.959358994163975,10.651372535690822,9.198445124494937,9,3.103993219005636
dual-price,0.001,2018-04-28 00:00:00+00:00,3349.7697283240022,3.5552670569622564,2.9593590075624925,10.651372616440229,9.198445143625046,9,3.1039932939342543
dual-price,0.005,2018-04-28 00:00:00+00:00,3349.890220011964,3.539086440622762,2.9728635364760647,10.548432839521581,9.105136219249935,9,3.098330974620294
dual-price,0.01,2018-04-28 00:00:00+00:00,3350.1312557522792,3.527055366221853,2.9649701609743917,10.528536235520228,9.086375177608007,9,3.0958197796704483
dispatchability,0.0,2018-04-28 00:00:00+00:00,,21.4136127397668,21.075580080126475,8.428724900345827,5.882734853619295,10,3.435940298756032
dispatchability,0.0001,2018-04-28 00:00:00+00:00,,6.458464034509762,5.718793954959544,4.130623730656267,2.11767969731907,13,3.6437551927597935
dispatchability,0.0005,2018-04-28 00:00:00+00:00,,4.938403269178627,4.057038349491202,3.703162677318104,1.8321853633472611,13,3.710279692404459
dispatchability,0.001,2018-04-28 00:00:00+00:00,,4.382219708433005,3.4711396210732577,3.490521857419277,1.736441903632923,13,3.7346728235514655
dispatchability,0.005,2018-04-28 00:00:00+00:00,,3.399151699916178,2.374490443663873,3.121614354897815,1.7690845408639184,15,3.8001661809744656
dispatchability,0.01,2018-04-28 00:00:00+00:00,,2.9620287450860836,1.9236778883830241,2.9861585622698024,1.8661976497486514,17,3.3575545735330063
single-price,0.0,2018-04-29 00:00:00+00:00,2594.061189652892,0.0,0.0,10.31578947368421,9.31,0,4.440892098500626e-16
single-price,0.0001,2018-04-29 00:00:00+00:00,2594.061189657862,8.327179620163607e-11,1.2421177442216808e-11,10.315789474069588,9.31000000032889,0,5.1032577366496444e-11
single-price,0.0005,2018-04-29 00:00:00+00:00,2594.0611896704177,1.0883947056280385e-10,6.915057233508148e-11,10.315789475572029,9.310000001658883,0,2.473781132418246e-10
single-price,0.001,2018-04-29 00:00:00+00:00,2594.061189671829,1.0382029947670338e-10,7.038932830206233e-11,10.315789475591608,9.310000001666078,0,2.620563672960837e-10
single-price,0.005,2018-04-29 00:00:00+00:00,2594.0611896691908,1.3630856909041742e-10,4.97684816757166e-11,10.315789475032213,9.31000000117715,0,1.7356606821837582e-10
single-price,0.01,2018-04-29 00:00:00+00:00,2594.0611896616774,9.667771863613813e-11,3.5545965515219946e-11,10.315789474478631,9.310000000697828,0,7.838391555374938e-11
dual-price,0.0,2018-04-29 00:00:00+00:00,2934.9159737616496,3.90246435327989,3.2896469913480533,10.403970038934629,9.392635546720722,6,0.7959818652320665
dual-price,0.0001,2018-04-29 00:00:00+00:00,2934.915972400257,3.9024643425822343,3.2896469826020214,10.4039700802196,9.392635583842898,6,0.7959818574257718
dual-price,0.0005,2018-04-29 00:00:00+00:00,2934.9159679641352,3.9024643559017957,3.2896469861721673,10.403970099964955,9.392635601532634,6,0.7959818241788885
dual-price,0.001,2018-04-29 00:00:00+00:00,2934.915963724401,3.902464358265139,3.2896469900382703,10.403970118665235,9.392635618331525,6,0.7959817854861676
dual-price,0.005,2018-04-29 00:00:00+00:00,2936.7392052841537,3.875808678550525,3.273067099904373,10.398725045078153,9.387919394316727,6,0.8086227610643621
dual-price,0.01,2018-04-29 00:00:00+00:00,2936.7392019672593,3.875808664176186,3.2730670773503476,10.398725053431193,9.387919401693004,6,0.8086227391921372
dispatchability,0.0,2018-04-29 00:00:00+00:00,,21.662094810488718,21.622170694316473,21.288836831990018,19.05165376997933,5,1.225775657312216
dispatchability,0.0001,2018-04-29 00:00:00+00:00,,6.399391874563324,6.00997555610259,15.759645367990858,14.118471268625157,7,1.40562388207127
dispatchability,0.0005,2018-04-29 00:00:00+00:00,,4.930325193789346,4.405336707374069,14.46372164909849,12.966470394995575,7,1.502153191061411
dispatchability,0.001,2018-04-29 00:00:00+00:00,,4.311175841343259,3.744908901568106,13.689505874991207,12.29133567898274,7,1.4968170240993226
dispatchability,0.005,2018-04-29 00:00:00+00:00,,3.247382929138591,2.449506023676352,11.745356634511364,10.551432575713246,5,0.30891843527932106
dispatchability,0.01,2018-04-29 00:00:00+00:00,,2.878564083551657,1.9360666987640796,10.554221857154438,9.475065813678619,6,0.2663053477519658
single-price,0.0,2018-04-30 00:00:00+00:00,1679.6729484785278,0.0,0.0,8.421052631578949,7.6,0,8.881784197001252e-16
single-price,0.0001,2018-04-30 00:00:00+00:00,1679.6729488542355,1.483886514920867e-10,5.3351422726711336e-08,8.421052633882885,7.600000001923245,0,6.40738861791235e-10
single-price,0.0005,2018-04-30 00:00:00+00:00,1679.672948779039,8.195298979256433e-10,1.0791882128973318e-08,8.421052643306261,7.60000000975727,0,3.338093035307684e-09
single-price,0.001,2018-04-30 00:00:00+00:00,1679.6729486327245,4.026231531098781e-10,1.360473710515186e-08,8.421052638024566,7.600000005376015,0,1.779349443162586e-09
single-price,0.005,2018-04-30 00:00:00+00:00,1679.6729575250642,1.1592259147161281e-10,2.263334931228448e-06,8.421052633432646,7.600000001560514,0,4.665881529729701e-10
single-price,0.01,2018-04-30 00:00:00+00:00,1679.6813708374495,3.891370402364729e-11,2.7663672847615097e-05,8.421052631908596,7.600000000220599,0,3.157150388931192e-10
dual-price,0.0,2018-04-30 00:00:00+00:00,2434.4804505520697,3.492500531292477,3.762044411786295,9.847926562247583,9.223760318248495,7,0.8241929334128308
dual-price,0.0001,2018-04-30 00:00:00+00:00,2434.4804343603264,3.492499489080321,3.7620443480297663,9.847926928054363,9.22376054556688,7,0.8241929845498528
dual-price,0.0005,2018-04-30 00:00:00+00:00,2434.2845220440704,3.4805874327062067,3.761734809051722,9.851643581706142,9.225715373038023,7,0.8255924541532573
dual-price,0.001,2018-04-30 00:00:00+00:00,2434.2845157830975,3.48058715954825,3.7617348040915974,9.851643686942246,9.225715423067877,7,0.8255925326508947
dual-price,0.005,2018-04-30 00:00:00+00:00,2434.192407171879,3.454490925742831,3.754112970108346,9.858923726930023,9.239619368009572,7,0.818258825143499
dual-price,0.01,2018-04-30 00:00:00+00:00,2434.0197217420923,3.4317398924493863,3.730574910179981,9.839350257163034,9.227776015173365,7,0.816562053439247
dispatchability,0.0,2018-04-30 00:00:00+00:00,,22.788199103009166,22.226659871161086,30.426660237151957,28.097940165425342,10,5.145309242290528
dispatchability,0.0001,2018-04-30 00:00:00+00:00,,7.522926694133578,6.477882011516466,26.972916062485403,25.021119598268026,14,3.1698272537982195
dispatchability,0.0005,2018-04-30 00:00:00+00:00,,5.390210463840213,4.30400663820409,26.25946547348481,24.34928685820509,12,2.9873756962973324
dispatchability,0.001,2018-04-30 00:00:00+00:00,,4.711830098207298,3.626601599378016,25.828828594253903,23.94383216125356,11,2.8940892261957893
dispatchability,0.005,2018-04-30 00:00:00+00:00,,3.5116691919781062,2.522194487594822,24.882885620035502,23.019706252980022,12,3.0584485859623
dispatchability,0.01,2018-04-30 00:00:00+00:00,,2.9314021276958484,1.996499697381695,21.2642091048415,20.20038849056043,10,2.658867564757695
single-price,0.0,2018-05-01 00:00:00+00:00,2172.7524895764604,0.0,0.0,8.421052631578949,7.6,0,8.881784197001252e-16
single-price,0.0001,2018-05-01 00:00:00+00:00,2172.7524661138623,2.2189854476580604e-06,1.753221889983874e-11,8.421052631862036,7.60000000024389,0,5.6628783857333186e-11
single-price,0.0005,2018-05-01 00:00:00+00:00,2172.7528858148394,1.7243947157012798e-05,2.390323325096167e-10,8.421052635344285,7.600000003232335,0,5.099648533936604e-10
single-price,0.001,2018-05-01 00:00:00+00:00,2172.7526056680795,4.270528088121128e-06,2.698033253004242e-10,8.421052635811632,7.6000000036391455,0,4.968704646716358e-10
single-price,0.005,2018-05-01 00:00:00+00:00,2172.752485947146,1.25939222277928e-07,1.3938265199771245e-10,8.421052633762953,7.600000001881375,0,3.435590530090895e-10
single-price,0.01,2018-05-01 00:00:00+00:00,2172.7603763978996,1.0706690180958243e-05,2.9859340675756887e-09,8.42105267808381,7.600000040458001,0,5.583879966341321e-09
dual-price,0.0,2018-05-01 00:00:00+00:00,2588.573524431079,2.9547150646871203,2.840586395735847,10.911441671633197,9.82916945722403,13,1.0538495175019187
dual-price,0.0001,2018-05-01 00:00:00+00:00,2588.5735235995894,2.9547150628107146,2.8405863892609284,10.91144166033995,9.82916944750297,13,1.0538495211130472
dual-price,0.0005,2018-05-01 00:00:00+00:00,2588.41646759034,2.9543629257267594,2.839149445655038,10.908736753261628,9.826668758531099,13,1.0544293078874174
dual-price,0.001,2018-05-01 00:00:00+00:00,2588.4164669530346,2.9543629244812424,2.8391494437755123,10.908736752068958,9.82666876193889,13,1.0544293171115515
dual-price,0.005,2018-05-01 00:00:00+00:00,2587.716027469588,2.9533529956560804,2.8301409142553364,10.889162895852673,9.819842163982267,13,1.0843613882111192
dual-price,0.01,2018-05-01 00:00:00+00:00,2587.7324068528137,2.953414532055384,2.829957781882259,10.887556755128541,9.819339153619278,13,1.0872948929928425
dispatchability,0.0,2018-05-01 00:00:00+00:00,,23.039213378905547,22.578860971871233,15.741314302985113,15.444266988492597,11,3.478454201778452
dispatchability,0.0001,2018-05-01 00:00:00+00:00,,7.739746838871614,6.857416895832824,14.815947307881132,14.609630568986084,12,1.9315570805607496
dispatchability,0.0005,2018-05-01 00:00:00+00:00,,5.674899501460709,4.76473009408182,15.001637395262545,14.65426982246699,10,2.0215203547514773
dispatchability,0.001,2018-05-01 00:00:00+00:00,,4.8623406112759495,4.007069372925982,15.46021693456918,14.980874070072876,9,1.893623938364363
dispatchability,0.005,2018-05-01 00:00:00+00:00,,3.4853889788959234,2.6120426215201853,18.22859581747703,17.069324589220578,8,2.226193716684792
dispatchability,0.01,2018-05-01 00:00:00+00:00,,2.8918103738923193,1.9841637994398442,15.826467612729939,15.222227053447881,8,1.860618509163703
single-price,0.0,2018-05-02 00:00:00+00:00,2114.734540630116,0.0,0.0,10.315789473684212,9.309999999999999,0,8.881784197001252e-16
single-price,0.0001,2018-05-02 00:00:00+00:00,2114.7345407288185,2.9225497379945956e-10,1.4164909554807938e-10,10.315789476203271,9.31000000200852,0,1.3625731903793402e-09
single-price,0.0005,2018-05-02 00:00:00+00:00,2114.734540632974,7.992517818506837e-12,5.49653193276325e-12,10.315789473737667,9.31000000004049,0,5.152577245768956e-11
single-price,0.001,2018-05-02 00:00:00+00:00,2114.7345406329055,5.673121024951255e-12,4.626220692769937e-12,10.315789473767548,9.310000000066871,0,4.132826727997913e-11
single-price,0.005,2018-05-02 00:00:00+00:00,2114.7345409237605,6.590064928885707e-10,5.076583994325298e-10,10.31578948125796,9.31000000603058,0,4.109375207429139e-09
single-price,0.01,2018-05-02 00:00:00+00:00,2114.7345406526656,1.611645535399281e-10,3.5485694879852974e-11,10.31578947442714,9.31000000059496,0,3.2015546739885564e-10
dual-price,0.0,2018-05-02 00:00:00+00:00,2290.2096817930337,3.280651983727276,2.794627447165248,9.53823513831913,8.608257212333015,0,0.0
dual-price,0.0001,2018-05-02 00:00:00+00:00,2290.209456500516,3.2742266511347933,2.792710807174366,9.539879716345155,8.609741444001504,0,0.0
dual-price,0.0005,2018-05-02 00:00:00+00:00,2290.208952814249,3.260172334251496,2.788857979611496,9.543559706778836,8.61306263536791,0,0.0
dual-price,0.001,2018-05-02 00:00:00+00:00,2290.2085120645634,3.258244436903812,2.788299598068454,9.544200203301303,8.613640683479424,0,0.0
dual-price,0.005,2018-05-02 00:00:00+00:00,2290.2181360757354,3.2584017368340144,2.788467010058201,9.543861214940238,8.613334746483561,0,0.0
dual-price,0.01,2018-05-02 00:00:00+00:00,2290.137962995542,3.2296652482098307,2.755040621526733,9.548840804405685,8.61782882597613,0,0.0
dispatchability,0.0,2018-05-02 00:00:00+00:00,,21.256936841474314,20.415859177436545,17.65524617736122,15.658279153941946,2,0.7593128855757411
dispatchability,0.0001,2018-05-02 00:00:00+00:00,,8.038865949181012,6.5324643392015975,14.954144611733417,13.342637831393692,1,0.5465718461346545
dispatchability,0.0005,2018-05-02 00:00:00+00:00,,5.883230980889326,4.370611758743005,13.501215231919087,12.108689035361,1,0.08438527584041733
dispatchability,0.001,2018-05-02 00:00:00+00:00,,5.042805851536816,3.638037253295289,12.34333146790711,11.108158471012171,1,0.03512263576066327
dispatchability,0.005,2018-05-02 00:00:00+00:00,,3.6308307197890874,2.6414559407358524,9.799828924886672,8.844345604710224,0,0.0
dispatchability,0.01,2018-05-02 00:00:00+00:00,,2.964601452675504,2.130512274177198,8.045108183372143,7.260710135493357,0,0.0
single-price,0.0,2018-05-03 00:00:00+00:00,1771.0551811848718,0.0,0.0,8.421052631578949,7.6,0,8.881784197001252e-16
single-price,0.0001,2018-05-03 00:00:00+00:00,1771.0551811477267,3.302808099076784e-09,1.3890835053380067e-11,8.421052631631937,7.600000000044897,0,1.5462841990069067e-11
single-price,0.0005,2018-05-03 00:00:00+00:00,1771.0551916258191,6.433212102821916e-07,5.320099784965456e-09,8.42105265587021,7.60000002053814,0,7.0774642960778936e-09
single-price,0.001,2018-05-03 00:00:00+00:00,1771.0551851817333,4.3050981139248676e-07,4.2592445728792327e-10,8.421052633212335,7.6000000013850215,0,4.695887060568285e-10
single-price,0.005,2018-05-03 00:00:00+00:00,1771.0622559893957,6.627774659690072e-05,4.521348833207871e-09,8.42105264348521,7.6000000100767275,0,3.361959461297996e-09
single-price,0.01,2018-05-03 00:00:00+00:00,1771.0611320184807,1.712529294486774e-08,1.6833513676901137e-09,8.421052631912218,7.600000000276863,0,1.0313824176825307e-10
dual-price,0.0,2018-05-03 00:00:00+00:00,1992.57658238484,3.497211049396884,3.8653854396278593,8.801317790068548,8.086432043467692,3,0.584637493749074
dual-price,0.0001,2018-05-03 00:00:00+00:00,1992.5765823953745,3.497211050365578,3.865385439616994,8.801317788201207,8.086432042612028,3,0.5846374931367978
dual-price,0.0005,2018-05-03 00:00:00+00:00,1992.5765825210447,3.497211053033641,3.8653854372046967,8.801317785691111,8.086432043449992,3,0.5846374910877175
dual-price,0.001,2018-05-03 00:00:00+00:00,1992.5548747219864,3.496883067632419,3.860902122143487,8.796803533900867,8.08235792921845,3,0.5846374923445805
dual-price,0.005,2018-05-03 00:00:00+00:00,1991.760507398139,3.4913651827845986,3.8395853531783004,8.781285117598735,8.06890716998702,3,0.5768668274109697
dual-price,0.01,2018-05-03 00:00:00+00:00,1991.4159030257442,3.4881261474819727,3.8394691306220885,8.771655026367199,8.061218835066368,3,0.56789137175637
dispatchability,0.0,2018-05-03 00:00:00+00:00,,25.299477661813327,24.78423597448489,30.135090059544428,27.894492001467206,13,5.08812668341711
dispatchability,0.0001,2018-05-03 00:00:00+00:00,,7.865382469050918,6.699435879113272,26.993380116471894,25.0612621693068,14,2.9844206856617994
dispatchability,0.0005,2018-05-03 00:00:00+00:00,,5.867009850198126,4.677060222131473,26.134081195916682,24.211263241402044,13,2.920925375746913
dispatchability,0.001,2018-05-03 00:00:00+00:00,,5.0981299266074815,4.005736000964768,25.27022530087939,23.443262948439962,13,2.9017996187441213
dispatchability,0.005,2018-05-03 00:00:00+00:00,,3.527211094715256,2.6171967382089365,23.78920644828999,21.95733020777757,12,3.2038644527589377
dispatchability,0.01,2018-05-03 00:00:00+00:00,,2.7951487125837144,1.9502291537523853,17.74978635564294,17.03551205702903,9,2.6741126724280213
single-price,0.0,2018-05-04 00:00:00+00:00,2321.0312492734593,0.0,0.0,10.315789473684212,9.31,0,8.881784197001252e-16
single-price,0.0001,2018-05-04 00:00:00+00:00,2321.0313858946715,2.4476830922328393e-08,7.801001917396873e-05,10.315789477601864,9.310000003808339,0,9.140941568353344e-10
single-price,0.0005,2018-05-04 00:00:00+00:00,2321.0312415716235,1.5734119081140312e-08,2.0606264993059812e-06,10.315789475916144,9.310000002156688,0,4.951780656033988e-10
single-price,0.001,2018-05-04 00:00:00+00:00,2321.031247874158,1.2977646798797602e-08,4.813836493537133e-07,10.315789477306176,9.31000000342838,0,7.64310721071483e-10
single-price,0.005,2018-05-04 00:00:00+00:00,2321.032390643457,3.904179382802501e-06,6.085616577754673e-08,10.315789474621361,9.31000000071559,0,1.3019015742196608e-10
single-price,0.01,2018-05-04 00:00:00+00:00,2321.04018182777,3.3771129326625452e-09,3.3086997489366863e-07,10.315789477957974,9.310000004105998,0,8.641435509893939e-10
dual-price,0.0,2018-05-04 00:00:00+00:00,2571.535815115154,3.32040072626842,3.276367515761063,9.831173860592445,8.063153267257189,10,4.040051866557876
dual-price,0.0001,2018-05-04 00:00:00+00:00,2571.5358153978614,3.320400805543098,3.2763677885499196,9.83117410704257,8.063153414743622,10,4.040051293019218
dual-price,0.0005,2018-05-04 00:00:00+00:00,2571.5358284062495,3.32040081135757,3.2763675277217517,9.831174281918122,8.063153366491274,10,4.040051644243682
dual-price,0.001,2018-05-04 00:00:00+00:00,2571.5358159633424,3.3204007307749035,3.2763675146367732,9.831173878570365,8.063153267481905,10,4.040051860500256
dual-price,0.005,2018-05-04 00:00:00+00:00,2571.535812904404,3.320400736926063,3.2763674795050126,9.831173813733342,8.06315324548078,10,4.04005180589184
dual-price,0.01,2018-05-04 00:00:00+00:00,2570.561089042156,3.313821544744753,3.2632683424470965,9.822046851747025,8.068085457005568,10,4.042453162963917
dispatchability,0.0,2018-05-04 00:00:00+00:00,,25.217450426621394,24.49286508666439,7.013528061032405,5.751002434382279,14,25.71838019335714
dispatchability,0.0001,2018-05-04 00:00:00+00:00,,7.827312075586083,6.321144381205165,4.8293344310506185,3.9365202005186744,13,26.4353480618157
