price_model,k,box_lo,box_hi,delivery_start,total_charge_MWh,total_discharge_MWh,sat_hours,sat_MWh
dual,0,0.3,0.7,2018-01-01 00:00:00+00:00,21.54012100666177,19.53495920851225,19,36.44776897665784
dual,0,0.35,0.65,2018-01-01 00:00:00+00:00,3.56944166272096,3.321421100605667,24,155.82521348452286
dual,1,0.05,0.95,2018-01-01 00:00:00+00:00,20.431030796797984,19.393300061634317,20,39.46143638689311
dual,1,0.1,0.9,2018-01-01 00:00:00+00:00,27.579417606912155,25.861568248189222,16,40.654158803681355
dual,1,0.15,0.85,2018-01-01 00:00:00+00:00,31.95918388075733,29.207251766653748,20,46.59849991306818
dual,1,0.2,0.8,2018-01-01 00:00:00+00:00,34.30052764502127,31.051226199631692,23,55.284599873625844
dual,1,0.25,0.75,2018-01-01 00:00:00+00:00,33.51291252312646,30.34040355212163,24,56.93794741556543
dual,1,0.3,0.7,2018-01-01 00:00:00+00:00,34.10526315789474,30.874999999999996,24,62.900115854012064
dual,1,0.35,0.65,2018-01-01 00:00:00+00:00,33.756889374996746,30.56059266093456,24,58.03272250807043
single,0,0.05,0.95,2018-01-02 00:00:00+00:00,10.42378351599639,9.40667761892073,14,0.0362754800679135
single,0,0.1,0.9,2018-01-02 00:00:00+00:00,10.43297864263873,9.414751507040249,9,0.009644119977832391
single,0,0.15,0.85,2018-01-02 00:00:00+00:00,10.44475000827656,9.432157787593697,10,0.03125673660556319
single,0,0.2,0.8,2018-01-02 00:00:00+00:00,10.438225045490176,9.425438164826886,13,0.03969087990594192
single,0,0.25,0.75,2018-01-02 00:00:00+00:00,10.44194198395733,9.427745247802072,14,0.03366620138720064
single,0,0.3,0.7,2018-01-02 00:00:00+00:00,10.443251209580675,9.42894404229239,14,0.04136497454712929
single,0,0.35,0.65,2018-01-02 00:00:00+00:00,10.437410384357987,9.422800206986766,17,0.038769260605148376
single,1,0.05,0.95,2018-01-02 00:00:00+00:00,10.019214275959332,9.241308003340599,13,59.936259591394105
single,1,0.1,0.9,2018-01-02 00:00:00+00:00,12.746870387863336,11.450324307748929,12,47.96545293075762
single,1,0.15,0.85,2018-01-02 00:00:00+00:00,13.793236454582575,12.420698831532407,13,40.619705592172515
single,1,0.2,0.8,2018-01-02 00:00:00+00:00,15.456246935291254,14.142073389990452,13,35.20894898914244
single,1,0.25,0.75,2018-01-02 00:00:00+00:00,15.865221570367762,14.744103295627971,15,31.603727698530903
single,1,0.3,0.7,2018-01-02 00:00:00+00:00,16.938898097983596,16.1624240302364,15,28.34147795619408
single,1,0.35,0.65,2018-01-02 00:00:00+00:00,15.790556132455178,15.192437737217002,17,20.22059154282996
dual,0,0.05,0.95,2018-01-02 00:00:00+00:00,7.90891686466682,8.145924761962625,22,77.32044682692242
dual,0,0.1,0.9,2018-01-02 00:00:00+00:00,12.271253474751726,11.599199534987187,19,79.89780667235024
dual,0,0.15,0.85,2018-01-02 00:00:00+00:00,13.783826260136205,11.556950296723851,20,61.005156634655386
dual,0,0.2,0.8,2018-01-02 00:00:00+00:00,11.042361216906905,8.85432310386837,17,39.61303629802653
dual,0,0.25,0.75,2018-01-02 00:00:00+00:00,5.95335849702113,5.463313315260307,19,48.889691425486845
dual,0,0.3,0.7,2018-01-02 00:00:00+00:00,6.12190003597788,5.93828251694051,19,53.63833057843267
dual,0,0.35,0.65,2018-01-02 00:00:00+00:00,4.693593806758289,4.5324777939157475,21,82.05499455607881
dual,1,0.05,0.95,2018-01-02 00:00:00+00:00,10.019214275959332,9.241308003340599,13,59.936259591394105
dual,1,0.1,0.9,2018-01-02 00:00:00+00:00,12.746870387863336,11.450324307748929,12,47.96545293075762
dual,1,0.15,0.85,2018-01-02 00:00:00+00:00,13.793236454582575,12.420698831532407,13,40.619705592172515
dual,1,0.2,0.8,2018-01-02 00:00:00+00:00,15.456246935291254,14.142073389990452,13,35.20894898914244
dual,1,0.25,0.75,2018-01-02 00:00:00+00:00,15.865221570367762,14.744103295627971,15,31.603727698530903
dual,1,0.3,0.7,2018-01-02 00:00:00+00:00,16.938898097983596,16.1624240302364,15,28.34147795619408
dual,1,0.35,0.65,2018-01-02 00:00:00+00:00,15.790556132455178,15.192437737217002,17,20.22059154282996
