price_model,k,box_lo,box_hi,delivery_start,total_charge_MWh,total_discharge_MWh,sat_hours,sat_MWh
single,1,0.3,0.7,2018-01-30 00:00:00+00:00,3.1971430987853187,2.6787650727126127,19,32.170998434642286
single,1,0.35,0.65,2018-01-30 00:00:00+00:00,1.8849967285262472,1.503029084576967,21,61.43531069290893
dual,0,0.05,0.95,2018-01-30 00:00:00+00:00,10.315789473928684,9.310000000229413,0,9.764398472039628e-12
dual,0,0.1,0.9,2018-01-30 00:00:00+00:00,10.070749125835794,9.088851085633587,4,0.30278163684091935
dual,0,0.15,0.85,2018-01-30 00:00:00+00:00,10.303776234050217,9.24749380587624,5,0.89532696397798
dual,0,0.2,0.8,2018-01-30 00:00:00+00:00,10.082917535625402,9.016725409955503,5,1.4435081667594676
dual,0,0.25,0.75,2018-01-30 00:00:00+00:00,10.002537956254866,8.869499430011697,8,2.0248382643247
dual,0,0.3,0.7,2018-01-30 00:00:00+00:00,9.91549195337999,8.777954025821595,9,2.266041061488325
dual,0,0.35,0.65,2018-01-30 00:00:00+00:00,9.75914603138117,8.600301724800715,9,3.123964361124427
dual,1,0.05,0.95,2018-01-30 00:00:00+00:00,10.57680935573844,9.495105442168239,1,0.05591689904232966
dual,1,0.1,0.9,2018-01-30 00:00:00+00:00,8.520241069823552,7.354535212365679,10,1.4792474714657733
dual,1,0.15,0.85,2018-01-30 00:00:00+00:00,6.0719276203817785,5.330740147465246,13,6.4213438300477526
dual,1,0.2,0.8,2018-01-30 00:00:00+00:00,4.777866743706126,4.266582579637022,13,12.463046396196066
dual,1,0.25,0.75,2018-01-30 00:00:00+00:00,2.652776931056336,2.294490984110577,18,25.592356103412314
dual,1,0.3,0.7,2018-01-30 00:00:00+00:00,3.1971430987853187,2.6787650727126127,19,32.170998434642286
dual,1,0.35,0.65,2018-01-30 00:00:00+00:00,1.8849967285262472,1.503029084576967,21,61.43531069290893
single,0,0.05,0.95,2018-01-31 00:00:00+00:00,10.526315790124663,9.50000000054238,0,2.296705705199281e-10
single,0,0.1,0.9,2018-01-31 00:00:00+00:00,10.526315789555635,9.500000000083121,0,1.8153848889062723e-11
single,0,0.15,0.85,2018-01-31 00:00:00+00:00,10.526315819746111,9.500000025356021,0,1.0900713478839134e-08
single,0,0.2,0.8,2018-01-31 00:00:00+00:00,10.526315789656435,9.500000000134417,0,7.315930524222294e-11
